,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,month,basement,renovated,age
20721,441000.0,3,2.0,1720,15000,1.0,0,0,2,9,98014,47.6927,-121.92,1900,15337,7,0,0,3
20722,1140000.0,5,3.75,4700,11237,2.0,0,0,2,10,98033,47.6624,-122.197,3180,13140,12,1,0,8
20723,590000.0,3,3.5,1970,5079,2.0,0,0,2,8,98144,47.5816,-122.296,1940,6000,12,1,0,7
20724,497000.0,3,2.25,1460,1353,2.0,0,0,2,8,98116,47.5774,-122.412,1690,3776,9,1,0,2
20725,345500.0,3,2.5,1930,4000,2.0,0,0,2,8,98001,47.3518,-122.275,2050,4000,11,0,0,0
20726,562500.0,3,2.25,1300,907,2.0,0,0,2,8,98102,47.6371,-122.327,1300,1169,6,1,0,8
20727,355000.0,3,2.25,1445,1087,2.0,0,0,2,7,98027,47.5339,-122.067,1410,1336,9,1,0,9
20728,345000.0,2,2.25,860,696,2.0,0,0,2,9,98118,47.5663,-122.29,1100,3000,9,0,0,5
20729,478000.0,3,2.5,3040,4535,2.0,0,0,2,9,98056,47.51,-122.185,2670,4666,5,0,0,7
20730,391500.0,3,2.5,2424,6143,2.0,0,0,2,9,98030,47.3512,-122.135,2381,6036,4,0,0,1
20731,265000.0,2,1.5,1084,3427,2.0,0,0,2,7,98125,47.7117,-122.326,1084,6250,4,0,0,39
20732,395000.0,3,2.5,2510,5320,2.0,0,0,2,8,98106,47.5374,-122.357,1820,5736,10,0,0,9
20733,286308.0,2,1.5,1220,1036,3.0,0,0,2,7,98133,47.7348,-122.347,1210,659,7,0,0,8
20734,370000.0,2,2.25,1280,835,2.0,0,0,2,7,98118,47.5592,-122.284,1280,1246,5,1,0,5
20735,1080000.0,5,3.5,3740,5610,2.0,0,0,2,9,98117,47.6764,-122.392,1520,4590,9,1,0,0
20736,298900.0,3,2.5,1852,4000,2.0,0,0,2,7,98002,47.3451,-122.209,2475,4000,10,0,0,0
20737,775000.0,4,2.5,2580,5787,2.0,0,0,2,9,98029,47.5416,-121.994,2580,4410,4,0,0,8
20738,790000.0,4,3.5,3190,31450,2.0,0,0,2,9,98027,47.50100000000001,-121.902,3000,72745,6,0,0,4
20739,1050000.0,3,2.5,3400,5119,2.0,0,0,2,8,98115,47.6843,-122.305,1740,5969,8,1,0,0
20740,249000.0,2,1.5,1090,2686,2.0,0,0,2,7,98034,47.717,-122.19,1160,2158,7,0,0,32
20741,348000.0,3,2.0,2360,6145,1.0,0,0,2,8,98030,47.3564,-122.198,2304,5880,9,0,0,3
20742,358000.0,5,2.5,2460,5604,2.0,0,0,2,8,98038,47.3658,-122.037,2210,6395,11,0,0,3
20743,260000.0,5,2.5,2025,7760,2.0,0,0,2,7,98001,47.2671,-122.256,1664,9000,6,0,0,7
20744,765000.0,4,3.0,4410,5104,2.0,0,0,2,9,98065,47.5392,-121.861,4390,5537,6,1,0,8
20745,739000.0,3,2.5,2810,5400,2.0,0,0,2,9,98052,47.7065,-122.118,2870,5400,5,0,0,9
20746,890000.0,5,3.5,4490,6000,2.0,0,0,2,10,98027,47.5396,-122.073,4530,6000,5,1,0,8
20747,462000.0,4,2.5,3070,6432,2.0,0,0,2,9,98055,47.4487,-122.205,2910,5106,6,0,0,8
20748,380000.0,4,2.5,1984,32400,1.0,0,0,2,8,98198,47.36,-122.318,1390,9152,7,1,0,52
20749,770000.0,5,3.5,4750,8234,2.0,0,2,2,10,98198,47.3574,-122.318,2160,14496,5,1,0,2
20750,641000.0,4,3.25,2760,4104,2.0,0,0,2,8,98056,47.5286,-122.187,2760,5186,8,1,0,0
20751,2300000.0,4,4.0,4360,8175,2.5,1,4,2,10,98008,47.5724,-122.104,2670,8525,4,1,0,8
20752,369000.0,4,2.5,3060,27251,1.5,0,0,2,8,98022,47.1967,-121.966,1760,27251,5,0,0,7
20753,1110000.0,4,3.0,2770,2650,2.0,0,0,2,9,98109,47.6435,-122.354,1820,2960,9,1,0,0
20754,357000.0,5,2.5,2990,9240,2.0,0,0,2,8,98133,47.7384,-122.348,1970,18110,8,0,0,-1
20755,650000.0,3,2.75,1540,1251,2.0,0,0,2,8,98102,47.6298,-122.321,1540,1287,11,1,0,12
20756,563500.0,3,2.5,1400,1312,3.5,0,0,2,8,98103,47.6534,-122.355,1350,1312,6,0,0,7
20757,345000.0,3,2.5,1680,2229,2.0,0,0,2,7,98155,47.7484,-122.322,1230,9300,6,0,0,7
20758,479950.0,3,2.0,2260,7163,1.0,0,0,2,9,98058,47.4593,-122.136,2340,6730,7,0,0,2
20759,660000.0,4,3.5,3400,5196,2.0,0,0,2,9,98065,47.5169,-121.884,3170,5260,5,0,0,2
20760,800000.0,4,2.5,2930,5000,2.0,0,0,2,9,98006,47.5424,-122.12,3230,5778,7,1,0,7
20761,253101.0,3,2.0,1239,6036,1.0,0,0,2,7,98030,47.3689,-122.175,2060,5746,7,0,0,5
20762,555000.0,3,3.5,2100,2479,2.0,0,0,2,9,98118,47.562,-122.292,1800,2457,9,1,0,3
20763,240000.0,4,1.0,1200,2171,1.5,0,0,2,7,98133,47.7076,-122.342,1130,1598,6,0,0,81
20764,380000.0,4,1.0,1200,2171,1.5,0,0,2,7,98133,47.7076,-122.342,1130,1598,5,0,0,82
20765,239000.0,2,1.5,680,772,2.0,0,0,2,7,98103,47.695,-122.343,690,1059,11,0,0,9
20766,760000.0,4,3.25,2690,3995,2.0,0,0,2,9,98136,47.532,-122.384,1810,4590,3,0,0,1
20767,430000.0,4,2.5,2750,7200,2.0,0,0,2,8,98019,47.7327,-121.966,2750,7200,8,0,0,3
20768,660000.0,3,2.5,2450,4332,2.0,0,0,2,8,98053,47.6942,-122.016,2450,4154,5,0,0,4
20769,399963.0,4,2.5,2620,4050,2.0,0,0,2,8,98146,47.5017,-122.34,2030,3944,8,0,0,0
20770,411000.0,2,2.0,1130,1148,2.0,0,0,2,9,98122,47.6023,-122.314,1350,1201,7,1,0,7
20771,483453.0,4,2.75,2790,5527,2.0,0,0,2,8,98045,47.4827,-121.773,2620,5509,6,0,0,0
20772,469950.0,3,2.0,1820,1357,3.0,0,0,2,9,98126,47.5432,-122.376,1710,1372,11,0,0,0
20773,504058.0,4,2.75,2910,7467,2.0,0,0,2,8,98045,47.4841,-121.772,2790,7868,7,0,0,1
20774,425996.0,4,2.5,2568,5000,2.0,0,0,2,9,98092,47.2596,-122.194,2547,4500,4,0,0,1
20775,760005.0,4,2.75,3090,5859,2.0,0,0,2,9,98074,47.6057,-122.047,2960,5250,7,0,0,4
20776,699999.0,2,2.0,1460,1085,2.0,0,0,2,8,98112,47.6205,-122.299,1580,1202,4,1,0,1
20777,749950.0,3,2.5,2010,2263,2.0,0,0,2,8,98122,47.6088,-122.311,1500,2670,7,1,0,0
20778,674600.0,4,2.5,2610,5140,2.0,0,0,2,8,98103,47.6951,-122.346,1190,5101,7,0,0,8
20779,450000.0,2,1.5,960,1000,2.0,0,0,2,8,98103,47.6489,-122.335,1200,1297,2,1,0,7
20780,272000.0,3,2.5,1528,7616,2.0,0,0,2,7,98030,47.3774,-122.186,1850,7340,4,0,0,4
20781,450000.0,2,1.5,1310,1264,2.0,0,0,2,8,98106,47.5772,-122.409,1330,1265,7,1,0,8
20782,643950.0,3,2.25,1760,2122,3.0,0,0,2,9,98116,47.5633,-122.385,1420,1618,5,0,0,0
20783,290000.0,3,2.5,1420,3542,2.0,0,0,2,8,98133,47.7731,-122.343,1180,1622,11,1,0,7
20784,378000.0,3,2.5,1650,2082,3.0,0,0,2,8,98133,47.7108,-122.332,1650,1965,10,0,0,7
20785,728050.0,3,2.5,2320,6775,1.0,0,0,2,8,98053,47.7158,-122.016,1680,4750,6,0,0,6
20786,499160.0,4,2.5,2628,11466,2.0,0,0,2,9,98001,47.2904,-122.264,2849,10909,4,0,0,1
20787,536000.0,4,2.5,2520,4831,2.0,0,0,2,8,98072,47.7711,-122.168,2430,3937,12,0,0,5
20788,419900.0,5,3.5,2880,5000,2.0,0,0,2,8,98038,47.3455,-122.023,2590,4800,2,1,0,3
20789,469000.0,3,2.25,1440,1362,3.0,0,0,2,7,98117,47.6908,-122.365,1180,2603,12,0,0,0
20790,374000.0,3,2.5,2185,6042,2.0,0,0,2,9,98030,47.3573,-122.202,2297,5876,4,0,0,6
20791,182568.0,4,1.5,1500,2106,2.0,0,0,2,7,98108,47.5669,-122.297,1490,2175,7,0,0,0
20792,334888.0,3,2.5,1769,7324,2.0,0,0,2,9,98092,47.3307,-122.188,2502,6017,6,0,0,2
20793,799900.0,4,4.0,3650,18223,2.0,0,3,2,9,98006,47.5442,-122.116,3220,11022,9,1,0,1
20794,383000.0,4,2.5,2160,6223,2.0,0,0,2,8,98038,47.3494,-122.042,2160,5555,5,0,0,4
20795,580000.0,3,2.5,1820,374616,2.0,0,0,2,7,98014,47.6539,-121.959,1870,220654,12,0,0,15
20796,351999.0,3,2.5,2370,4200,2.0,0,0,2,8,98038,47.3706,-122.017,2370,4200,7,0,0,0
20797,1330000.0,3,3.0,3180,2758,2.0,0,2,2,11,98109,47.6377,-122.342,2420,2758,2,1,0,7
20798,312000.0,3,2.5,1780,4077,2.0,0,0,2,8,98038,47.3568,-122.056,1970,4077,1,0,0,4
20799,674950.0,4,3.5,2650,3127,2.0,0,0,2,8,98027,47.5381,-122.046,2330,3137,9,1,0,3
20800,1110000.0,5,2.75,3300,7560,2.0,0,0,2,10,98052,47.6467,-122.118,3150,8580,12,0,0,7
20801,415000.0,2,2.5,1160,1219,3.0,0,0,2,8,98107,47.6543,-122.358,1320,2800,3,0,0,8
20802,1250000.0,3,3.0,3460,5353,2.0,0,0,2,10,98116,47.5858,-122.393,2460,6325,7,1,0,7
20803,208800.0,3,2.5,1390,2450,2.0,0,0,2,7,98118,47.5298,-122.269,1390,2450,9,0,0,5
20804,452000.0,2,2.5,1260,1131,3.0,0,0,2,8,98107,47.6715,-122.384,1490,2500,10,0,0,8
20805,837000.0,5,2.75,2940,5225,2.0,0,0,2,8,98052,47.6879,-122.107,3090,6261,4,1,0,5
20806,780000.0,5,3.5,3190,4247,2.0,0,0,2,8,98052,47.7016,-122.103,2580,3989,2,1,0,2
20807,1490000.0,4,3.5,3930,6120,2.0,0,0,2,10,98105,47.6646,-122.28,3390,6120,10,1,0,7
20808,1600000.0,5,3.75,3570,10125,2.0,0,0,2,10,98040,47.5639,-122.223,1760,10125,9,0,0,0
20809,369946.0,3,2.5,2420,4725,2.0,0,0,2,8,98038,47.371,-122.018,2370,4200,9,0,0,0
20810,530000.0,3,2.75,3400,7200,2.0,0,2,2,9,98056,47.4878,-122.191,1580,8676,6,1,0,5
20811,386000.0,4,2.5,2478,6079,2.0,0,0,2,8,98030,47.3524,-122.175,2279,6079,3,0,0,3
20812,1900000.0,4,2.5,3070,7830,2.0,0,2,2,11,98144,47.593,-122.291,2440,4682,2,1,0,6
20813,735000.0,4,3.5,3200,7605,2.0,0,2,2,9,98198,47.3443,-122.327,2240,4416,9,1,0,1
20814,1750000.0,5,3.25,5790,12739,2.0,0,3,2,10,98006,47.538,-122.114,5790,13928,10,1,0,0
20815,489950.0,3,2.25,1590,926,3.0,0,0,2,8,98136,47.5402,-122.387,1640,1321,2,0,0,1
20816,357500.0,3,3.0,1730,1442,2.0,0,0,2,8,98106,47.5344,-122.348,1370,1524,4,1,0,7
20817,329995.0,4,2.5,2303,3680,2.0,0,0,2,8,98001,47.2599,-122.283,2303,3760,5,0,0,1
20818,414000.0,3,2.5,1790,3754,2.0,0,0,2,8,98065,47.534,-121.841,1800,3393,9,0,0,1
20819,533500.0,3,3.5,2490,3517,2.0,0,0,2,8,98027,47.5341,-122.067,1600,2378,12,1,0,9
20820,402395.0,4,2.5,2669,5385,2.0,0,0,2,9,98092,47.3262,-122.165,2669,4645,3,0,0,1
20821,725000.0,4,3.25,2610,2552,2.0,0,0,2,10,98027,47.5322,-122.076,2610,2664,4,1,0,7
20822,1280000.0,6,5.25,6160,27490,2.0,0,0,2,11,98074,47.6094,-122.023,4225,9100,8,1,0,7
20823,239800.0,2,1.75,1290,1493,2.0,0,0,2,8,98106,47.5171,-122.346,1410,1875,9,0,0,0
20824,616950.0,5,3.5,3560,5008,2.0,0,0,2,8,98106,47.5542,-122.359,2910,5026,9,1,0,1
20825,1260000.0,4,3.25,4360,6000,2.0,0,3,2,11,98027,47.5408,-121.994,4310,6000,10,1,0,7
20826,435000.0,3,2.25,1230,1238,2.0,0,0,2,8,98199,47.6519,-122.384,1230,953,6,1,0,5
20827,925000.0,4,3.25,3640,60086,2.0,0,0,2,10,98074,47.6328,-122.016,2900,51721,8,0,0,9
20828,631500.0,2,2.5,1780,2493,3.0,0,0,2,8,98107,47.6704,-122.358,2050,4400,4,0,0,34
20829,399995.0,3,1.5,1140,1069,3.0,0,0,2,8,98103,47.6907,-122.342,1230,1276,3,0,0,10
20830,369950.0,3,2.0,1270,1320,3.0,0,0,2,8,98103,47.6937,-122.342,1370,1320,5,0,0,8
20831,475000.0,5,3.5,2780,3583,2.0,0,0,2,8,98059,47.4879,-122.152,2640,3850,4,1,0,10
20832,353000.0,4,2.5,1912,5000,2.0,0,0,2,8,98001,47.3511,-122.275,2020,5000,11,0,0,2
20833,329950.0,4,2.5,2300,9690,2.0,0,0,2,8,98023,47.2793,-122.352,1200,9085,2,0,0,9
20834,367000.0,3,2.5,2828,4050,2.0,0,0,2,8,98030,47.382,-122.197,2513,4507,3,0,0,2
20835,447500.0,4,2.5,2425,9017,2.0,0,0,2,9,98001,47.3003,-122.263,2725,7019,9,0,0,1
20836,595000.0,4,3.25,3730,4560,2.0,0,0,2,9,98103,47.6725,-122.33,1800,4560,7,1,0,-1
20837,325000.0,1,1.0,730,1942,1.0,0,0,2,7,98144,47.5943,-122.299,1020,2044,9,0,0,5
20838,690000.0,2,2.5,1990,1756,3.0,0,0,2,9,98102,47.6264,-122.323,1955,1438,2,1,0,10
20839,329950.0,3,2.5,1300,812,2.0,0,0,2,8,98144,47.5893,-122.317,1300,824,11,1,0,6
20840,399500.0,4,2.5,2560,7492,2.0,0,0,2,8,98188,47.4467,-122.287,1260,11541,1,0,0,1
20841,555000.0,5,2.5,2450,5047,2.0,0,0,2,8,98011,47.7724,-122.168,2450,4478,1,0,0,8
20842,427000.0,2,1.5,1440,725,2.0,0,0,2,8,98126,47.5607,-122.378,1440,4255,10,1,0,3
20843,375000.0,3,2.25,1140,1557,3.0,0,0,2,8,98103,47.6947,-122.342,1140,1245,10,0,0,7
20844,499000.0,2,1.5,1110,957,2.0,0,0,2,8,98119,47.6319,-122.362,1680,1104,5,1,0,9
20845,750000.0,3,2.5,2620,43832,2.0,0,0,2,8,98053,47.655,-122.009,2620,120686,7,0,0,1
20846,336900.0,3,2.5,1690,1200,2.0,0,0,2,8,98106,47.5388,-122.367,1740,1664,12,1,0,0
20847,555000.0,2,2.75,1950,1610,3.0,0,0,2,8,98144,47.5925,-122.302,910,1745,9,0,0,5
20848,1280000.0,4,3.5,3530,8126,2.0,0,0,2,10,98033,47.6847,-122.2,2660,8126,11,0,0,7
20849,999950.0,4,3.5,3310,4684,2.0,0,0,2,9,98116,47.57899999999999,-122.389,1850,4750,10,1,0,0
20850,975000.0,5,3.0,2620,5477,2.0,0,0,2,10,98115,47.6804,-122.288,1680,5217,6,0,0,5
20851,299000.0,3,2.25,1350,3582,2.0,0,0,2,8,98031,47.4214,-122.191,1940,3860,2,0,0,5
20852,479000.0,2,2.5,1741,1439,2.0,0,0,2,8,98034,47.7043,-122.209,2090,10454,4,1,0,8
20853,428000.0,3,2.5,1650,2201,3.0,0,0,2,8,98133,47.7108,-122.333,1650,1965,4,0,0,8
20854,409000.0,3,2.5,1890,6500,2.0,0,0,2,7,98074,47.6225,-122.058,2340,7500,8,0,0,2
20855,798500.0,3,3.0,1950,1833,3.0,0,0,2,9,98004,47.6078,-122.202,2040,2131,3,1,0,6
20856,689000.0,4,3.5,4490,5805,2.0,0,0,2,9,98065,47.5389,-121.86,4410,6299,12,1,0,8
20857,375000.0,6,2.25,3206,5793,2.0,0,0,2,7,98032,47.369,-122.287,2527,5804,5,0,0,2
20858,775000.0,4,3.5,4130,77832,2.0,0,2,2,10,98042,47.3229,-122.045,4130,87476,7,0,0,3
20859,639983.0,5,3.0,2800,5700,2.0,0,0,2,8,98059,47.4969,-122.145,2910,5349,10,0,0,0
20860,300000.0,4,3.0,1984,4419,2.0,0,0,2,7,98002,47.3514,-122.213,2440,4418,3,0,0,5
20861,627000.0,4,2.5,2750,11830,2.0,0,0,2,9,98059,47.4698,-122.121,2310,11830,12,0,0,0
20862,275000.0,3,2.75,1740,5757,1.0,0,0,2,7,98022,47.1941,-121.979,2380,5647,4,0,0,5
20863,352800.0,4,2.25,1800,2752,2.0,0,0,2,8,98106,47.5167,-122.346,1650,2752,9,0,0,0
20864,565000.0,3,2.25,1540,1005,3.0,0,0,2,8,98103,47.6828,-122.346,1510,1501,3,0,0,7
20865,765000.0,4,2.25,2030,2222,2.0,0,0,2,9,98117,47.679,-122.375,1420,2222,4,1,0,0
20866,644000.0,4,2.5,3310,4839,2.0,0,0,2,9,98072,47.773,-122.161,3240,5280,4,0,0,8
20867,461000.0,3,1.5,1270,1416,3.0,0,0,2,8,98115,47.6988,-122.317,1270,1413,2,0,0,8
20868,270500.0,5,2.5,2406,7093,2.0,0,0,2,8,98001,47.2615,-122.252,1767,7093,12,0,0,8
20869,640000.0,2,2.25,1540,965,3.0,0,0,2,9,98122,47.6181,-122.318,1410,964,7,0,0,7
20870,457000.0,4,2.5,2820,6983,2.0,0,0,2,9,98001,47.2958,-122.265,2597,7222,8,0,0,1
20871,355000.0,5,2.5,2540,5100,2.0,0,0,2,7,98168,47.5123,-122.316,1400,9440,12,0,0,0
20872,356000.0,2,2.25,1230,989,3.0,0,0,2,8,98103,47.6975,-122.348,1230,1223,12,0,0,7
20873,425000.0,4,2.5,1900,2766,2.0,0,0,2,8,98106,47.543,-122.368,1900,2604,8,0,0,0
20874,562500.0,5,2.75,2920,6327,2.0,0,0,2,8,98059,47.4935,-122.145,2520,5026,9,0,0,7
20875,460000.0,3,2.5,1450,1053,2.0,0,0,2,8,98107,47.6754,-122.374,1410,1080,7,1,0,6
20876,790000.0,4,3.0,5370,69848,2.0,0,0,2,10,98042,47.3166,-122.046,4443,94403,4,1,0,10
20877,401000.0,3,2.0,1270,1333,3.0,0,0,2,8,98103,47.6933,-122.342,1330,1333,3,0,0,9
20878,1100000.0,3,2.5,2550,5100,2.0,0,0,2,9,98115,47.6757,-122.326,1250,4080,8,0,0,0
20879,850000.0,4,3.0,3070,7150,2.0,0,0,2,9,98052,47.7079,-122.107,3200,6984,4,0,0,8
20880,274500.0,3,2.25,1450,4050,2.0,0,0,2,7,98038,47.367,-122.019,1660,3800,7,0,0,4
20881,1940000.0,5,3.5,4230,16526,2.0,0,0,2,10,98004,47.5933,-122.199,3000,12362,4,0,0,7
20882,808000.0,4,2.5,3480,6262,2.0,0,0,2,9,98053,47.6857,-122.045,3490,6629,8,0,0,11
20883,312000.0,3,2.25,1490,974,2.0,0,0,2,7,98106,47.5567,-122.363,1490,1283,5,1,0,5
20884,320000.0,3,2.25,1200,1400,3.0,0,0,2,8,98133,47.7046,-122.357,1370,6552,6,0,0,9
20885,410000.0,3,2.5,2150,4332,2.0,0,0,2,8,98019,47.7373,-121.969,2140,4332,1,0,0,2
20886,725000.0,3,3.5,3690,8837,2.0,0,0,2,10,98065,47.5402,-121.876,3690,9585,6,0,0,13
20887,335000.0,4,2.5,1900,3301,2.0,0,0,2,7,98178,47.489,-122.249,1960,3379,10,0,0,7
20888,519990.0,4,3.25,1690,1321,2.0,0,0,2,8,98052,47.678,-122.117,3080,4558,1,1,0,1
20889,533112.0,4,2.75,2790,8853,2.0,0,0,2,8,98045,47.4842,-121.772,2790,8092,6,0,0,1
20890,274900.0,3,2.0,1936,6612,2.0,0,0,2,7,98001,47.2602,-122.246,1620,21600,10,0,0,0
20891,325000.0,2,2.25,1150,711,2.0,0,0,2,7,98027,47.5323,-122.07,1150,748,12,0,0,1
20892,350000.0,4,2.5,2040,22653,2.0,0,0,2,7,98168,47.4991,-122.299,2020,20502,5,0,0,3
20893,550000.0,4,2.5,2470,7539,2.0,0,0,2,9,98028,47.7407,-122.226,2580,7539,9,0,0,8
20894,311850.0,4,2.5,1890,4158,2.0,0,0,2,8,98042,47.343,-122.056,2720,4549,3,0,0,1
20895,526000.0,3,2.5,1626,1583,2.5,0,0,2,8,98122,47.6031,-122.309,1400,1583,2,1,0,8
20896,375000.0,4,2.5,2250,5306,2.0,0,0,2,8,98038,47.356,-122.057,2250,5306,10,0,0,2
20897,299999.0,3,2.25,1350,1234,2.0,0,0,2,7,98106,47.5565,-122.363,1420,1234,2,1,0,8
20898,436000.0,3,2.5,1460,1238,2.0,0,0,2,8,98107,47.6719,-122.374,1280,1257,9,1,0,6
20899,303000.0,3,2.5,2056,3564,2.0,0,0,2,7,98092,47.338,-122.181,2056,3577,12,0,0,0
20900,525000.0,2,2.5,1160,1458,2.0,0,0,2,8,98119,47.6384,-122.373,1650,2311,7,1,0,2
20901,575000.0,3,3.0,1384,1287,2.0,0,0,2,8,98102,47.6295,-122.32,1570,1288,6,1,0,8
20902,420000.0,2,1.5,1100,1107,3.0,0,0,2,8,98103,47.6584,-122.35,1110,2750,10,0,0,6
20903,329950.0,3,2.5,2456,7566,2.0,0,0,2,8,98023,47.297,-122.351,2478,7212,6,0,0,2
20904,1830000.0,4,4.25,4500,215186,2.0,0,3,2,11,98029,47.559,-122.045,3030,25447,10,1,0,5
20905,1180000.0,4,3.25,3780,10099,1.0,0,1,2,11,98006,47.5508,-122.192,3120,10669,4,1,0,9
20906,499950.0,2,2.5,1320,1157,2.0,0,0,2,8,98107,47.6689,-122.363,1550,1519,9,1,0,0
20907,1150000.0,4,3.0,5940,11533,2.0,0,4,2,11,98065,47.5443,-121.87,4240,12813,5,1,0,10
20908,400000.0,3,2.0,1650,5027,1.5,0,0,2,7,98065,47.515,-121.874,2430,6000,2,0,0,6
20909,246950.0,3,3.0,1670,4440,1.0,0,0,2,7,98022,47.1948,-121.975,1670,4622,6,0,0,0
20910,630000.0,3,3.25,1610,1275,2.0,0,0,2,8,98102,47.6236,-122.318,1750,3000,8,1,0,9
20911,561000.0,5,2.75,3370,10315,2.0,0,0,2,9,98059,47.4893,-122.146,3010,8296,9,0,0,8
20912,287000.0,4,2.5,2660,4082,2.0,0,0,2,7,98042,47.3414,-122.055,2390,4876,12,0,0,4
20913,600000.0,3,3.25,1690,1473,2.0,0,0,2,8,98109,47.6397,-122.345,1670,2594,3,1,0,7
20914,490000.0,3,2.25,1620,1062,3.0,0,0,2,8,98122,47.6051,-122.304,1560,1728,8,0,0,0
20915,330000.0,3,1.75,1300,958,2.0,0,0,2,7,98108,47.5677,-122.314,1340,1254,3,1,0,4
20916,286950.0,4,2.5,1610,4052,2.0,0,0,2,7,98042,47.3603,-122.081,2110,4034,12,0,0,1
20917,1550000.0,3,3.25,3530,4920,2.0,0,0,2,9,98109,47.64100000000001,-122.357,1900,4200,4,1,0,0
20918,880000.0,4,2.5,3550,8618,2.0,0,0,2,10,98052,47.6776,-122.161,1310,9746,2,0,0,8
20919,577450.0,3,3.0,1730,1755,3.0,0,0,2,8,98117,47.6944,-122.377,1830,1804,10,0,0,0
20920,405000.0,5,2.75,2400,4900,2.0,0,0,2,8,98038,47.355,-122.057,2110,5696,4,0,0,4
20921,510000.0,3,2.5,1420,1237,3.0,0,0,2,8,98107,47.674,-122.387,1510,2501,7,0,0,0
20922,465000.0,2,1.5,1220,1120,2.5,0,0,2,8,98199,47.6374,-122.388,2010,3175,8,1,0,6
20923,1300000.0,4,2.25,2360,4000,2.0,0,0,2,9,98112,47.6198,-122.289,3040,4400,7,0,0,1
20924,609000.0,4,3.5,3990,11270,2.0,0,3,2,9,98055,47.488,-122.225,1980,11328,4,1,0,8
20925,336000.0,3,2.5,1260,1211,3.0,0,0,2,8,98103,47.6969,-122.343,1270,1211,9,0,0,10
20926,375000.0,3,2.5,1580,2407,2.0,0,0,2,8,98126,47.5455,-122.368,1580,2212,1,0,0,2
20927,294500.0,3,2.5,1760,2688,2.0,0,0,2,7,98059,47.4903,-122.166,1760,2329,12,0,0,9
20928,925000.0,5,3.5,3420,4216,2.0,0,0,2,9,98115,47.6799,-122.304,1420,4500,11,1,0,6
20929,730000.0,5,2.75,2870,6593,2.0,0,0,2,9,98052,47.7075,-122.102,3150,6593,12,0,0,8
20930,280000.0,4,2.5,1934,5677,2.0,0,0,2,8,98001,47.2602,-122.252,1919,5049,9,0,0,1
20931,500000.0,3,1.5,1220,962,3.0,0,0,2,8,98107,47.674,-122.387,1510,2501,8,0,0,0
20932,605000.0,3,2.75,2450,5750,2.0,0,0,2,9,98065,47.5439,-121.862,3200,8036,3,0,0,2
20933,379950.0,3,3.25,1860,1787,3.0,0,0,2,8,98155,47.7563,-122.316,1830,1787,5,0,0,7
20934,605000.0,3,2.5,1500,1119,3.0,0,2,2,7,98109,47.6327,-122.346,1500,1057,3,0,0,7
20935,720000.0,2,1.75,1570,1108,3.0,0,0,2,9,98004,47.6215,-122.2,1940,1160,5,0,0,8
20936,549900.0,3,2.0,1280,960,2.0,0,0,2,9,98122,47.602,-122.311,1280,1173,11,1,0,0
20937,427000.0,3,2.5,3192,5653,2.0,0,0,2,8,98023,47.2956,-122.35,3000,5134,1,0,0,1
20938,492000.0,3,2.5,1690,1479,3.0,0,0,2,8,98122,47.6022,-122.311,1280,1253,10,1,0,9
20939,419190.0,2,2.5,1590,1426,2.0,0,0,2,8,98029,47.5441,-122.013,1590,1426,5,0,0,0
20940,650000.0,3,2.5,2870,7288,2.0,0,0,2,9,98011,47.7745,-122.225,2870,5998,11,0,0,2
20941,379950.0,4,2.5,2580,4818,2.0,0,0,2,8,98038,47.3607,-122.038,2570,5386,11,0,0,9
20942,269800.0,4,2.75,1830,3420,2.0,0,0,2,8,98198,47.36600000000001,-122.308,1813,3420,7,0,0,2
20943,407000.0,4,2.5,2927,6000,2.0,0,0,2,7,98042,47.3737,-122.16,2533,6000,8,0,0,3
20944,580000.0,3,1.5,1320,1250,3.0,0,0,2,8,98103,47.6536,-122.341,1560,1694,4,0,0,7
20945,389700.0,3,2.5,1720,3581,2.0,0,0,2,7,98053,47.6861,-122.013,1720,3600,1,0,0,4
20947,230000.0,3,1.5,1040,1264,2.0,0,0,2,9,98144,47.5951,-122.301,1350,3000,7,1,0,-1
20948,533380.0,4,2.75,2790,6685,2.0,0,0,2,8,98045,47.4838,-121.773,2790,6444,8,0,0,0
20949,295500.0,3,2.5,1410,1332,2.0,0,0,2,7,98108,47.5683,-122.314,1410,1343,9,1,0,0
20950,860000.0,4,4.5,4040,8400,2.0,0,0,2,9,98052,47.7067,-122.131,3940,8400,10,1,0,8
20951,812000.0,4,3.5,3370,3634,2.0,0,0,2,9,98029,47.5519,-122.001,3200,3650,7,1,0,7
20952,324500.0,3,2.5,1660,3990,2.0,0,0,2,7,98118,47.5298,-122.268,1670,4050,6,0,0,5
20953,193000.0,2,1.75,910,2550,1.0,0,0,2,6,98038,47.3494,-122.022,1310,2550,3,0,0,11
20954,355000.0,3,2.25,1280,959,3.0,0,0,2,8,98103,47.6914,-122.343,1130,1126,5,0,0,9
20955,525000.0,4,2.75,2360,4924,2.0,0,0,2,8,98028,47.7737,-122.235,2360,4670,6,0,0,6
20956,370950.0,3,2.5,2529,9653,2.0,0,0,2,7,98042,47.3738,-122.161,2533,6125,2,0,0,3
20957,1240000.0,4,3.5,4700,10183,1.0,0,2,2,11,98033,47.6728,-122.189,3770,9000,11,1,0,12
